"user_id","historical_effective_from"
75094,1900-01-01 00:00:00.000
75099,1900-01-01 00:00:00.000
75100,1900-01-01 00:00:00.000
75105,1900-01-01 00:00:00.000
75110,1900-01-01 00:00:00.000
75111,1900-01-01 00:00:00.000
75112,1900-01-01 00:00:00.000
75113,1900-01-01 00:00:00.000
75116,1900-01-01 00:00:00.000
75118,1900-01-01 00:00:00.000
75120,1900-01-01 00:00:00.000
75124,1900-01-01 00:00:00.000
75131,1900-01-01 00:00:00.000
75138,1900-01-01 00:00:00.000
75143,1900-01-01 00:00:00.000
75144,1900-01-01 00:00:00.000
75146,1900-01-01 00:00:00.000
75150,1900-01-01 00:00:00.000
75152,1900-01-01 00:00:00.000
75158,1900-01-01 00:00:00.000
75160,1900-01-01 00:00:00.000
75163,1900-01-01 00:00:00.000
75172,1900-01-01 00:00:00.000
75173,1900-01-01 00:00:00.000
75180,1900-01-01 00:00:00.000
75182,1900-01-01 00:00:00.000
75185,1900-01-01 00:00:00.000
75186,1900-01-01 00:00:00.000
75189,1900-01-01 00:00:00.000
75190,1900-01-01 00:00:00.000
75191,1900-01-01 00:00:00.000
75197,1900-01-01 00:00:00.000
75199,1900-01-01 00:00:00.000
75200,1900-01-01 00:00:00.000
75203,1900-01-01 00:00:00.000
75206,1900-01-01 00:00:00.000
75217,1900-01-01 00:00:00.000
75218,1900-01-01 00:00:00.000
75227,1900-01-01 00:00:00.000
75228,1900-01-01 00:00:00.000
75229,1900-01-01 00:00:00.000
75231,1900-01-01 00:00:00.000
75233,1900-01-01 00:00:00.000
75236,1900-01-01 00:00:00.000
75240,1900-01-01 00:00:00.000
75244,1900-01-01 00:00:00.000
75247,1900-01-01 00:00:00.000
75250,1900-01-01 00:00:00.000
75253,1900-01-01 00:00:00.000
75257,1900-01-01 00:00:00.000
75258,1900-01-01 00:00:00.000
75260,1900-01-01 00:00:00.000
75267,1900-01-01 00:00:00.000
75271,1900-01-01 00:00:00.000
75273,1900-01-01 00:00:00.000
75274,1900-01-01 00:00:00.000
75281,1900-01-01 00:00:00.000
75282,1900-01-01 00:00:00.000
75283,1900-01-01 00:00:00.000
75284,1900-01-01 00:00:00.000
75294,1900-01-01 00:00:00.000
75295,1900-01-01 00:00:00.000
75297,1900-01-01 00:00:00.000
75298,1900-01-01 00:00:00.000
75303,1900-01-01 00:00:00.000
75304,1900-01-01 00:00:00.000
75306,1900-01-01 00:00:00.000
75309,1900-01-01 00:00:00.000
75317,1900-01-01 00:00:00.000
75320,1900-01-01 00:00:00.000
75323,1900-01-01 00:00:00.000
75329,1900-01-01 00:00:00.000
75330,1900-01-01 00:00:00.000
75333,1900-01-01 00:00:00.000
75334,1900-01-01 00:00:00.000
75342,1900-01-01 00:00:00.000
75343,1900-01-01 00:00:00.000
75345,1900-01-01 00:00:00.000
75348,1900-01-01 00:00:00.000
75349,1900-01-01 00:00:00.000
75350,1900-01-01 00:00:00.000
75354,1900-01-01 00:00:00.000
75363,1900-01-01 00:00:00.000
75367,1900-01-01 00:00:00.000
75369,1900-01-01 00:00:00.000
75372,1900-01-01 00:00:00.000
75373,1900-01-01 00:00:00.000
75386,1900-01-01 00:00:00.000
75387,1900-01-01 00:00:00.000
75389,1900-01-01 00:00:00.000
75392,1900-01-01 00:00:00.000
75394,1900-01-01 00:00:00.000
75395,1900-01-01 00:00:00.000
75399,1900-01-01 00:00:00.000
75405,1900-01-01 00:00:00.000
75407,1900-01-01 00:00:00.000
75415,1900-01-01 00:00:00.000
75416,1900-01-01 00:00:00.000
75417,1900-01-01 00:00:00.000
75418,1900-01-01 00:00:00.000
75422,1900-01-01 00:00:00.000
75424,1900-01-01 00:00:00.000
75425,1900-01-01 00:00:00.000
75430,1900-01-01 00:00:00.000
75431,1900-01-01 00:00:00.000
75435,1900-01-01 00:00:00.000
75437,1900-01-01 00:00:00.000
75440,1900-01-01 00:00:00.000
75443,1900-01-01 00:00:00.000
75446,1900-01-01 00:00:00.000
75448,1900-01-01 00:00:00.000
75450,1900-01-01 00:00:00.000
75452,1900-01-01 00:00:00.000
75453,1900-01-01 00:00:00.000
75455,1900-01-01 00:00:00.000
75461,1900-01-01 00:00:00.000
75465,1900-01-01 00:00:00.000
75469,1900-01-01 00:00:00.000
75471,1900-01-01 00:00:00.000
75477,1900-01-01 00:00:00.000
75480,1900-01-01 00:00:00.000
75483,1900-01-01 00:00:00.000
75484,1900-01-01 00:00:00.000
75490,1900-01-01 00:00:00.000
75492,1900-01-01 00:00:00.000
75494,1900-01-01 00:00:00.000
75497,1900-01-01 00:00:00.000
75504,1900-01-01 00:00:00.000
75509,1900-01-01 00:00:00.000
75515,1900-01-01 00:00:00.000
75517,1900-01-01 00:00:00.000
75518,1900-01-01 00:00:00.000
75519,1900-01-01 00:00:00.000
75532,1900-01-01 00:00:00.000
75538,1900-01-01 00:00:00.000
75539,1900-01-01 00:00:00.000
75540,1900-01-01 00:00:00.000
75541,1900-01-01 00:00:00.000
75543,1900-01-01 00:00:00.000
75545,1900-01-01 00:00:00.000
75548,1900-01-01 00:00:00.000
75549,1900-01-01 00:00:00.000
75551,1900-01-01 00:00:00.000
75553,1900-01-01 00:00:00.000
75556,1900-01-01 00:00:00.000
75561,1900-01-01 00:00:00.000
75562,1900-01-01 00:00:00.000
75564,1900-01-01 00:00:00.000
75567,1900-01-01 00:00:00.000
75568,1900-01-01 00:00:00.000
75570,1900-01-01 00:00:00.000
75573,1900-01-01 00:00:00.000
75588,1900-01-01 00:00:00.000
75595,1900-01-01 00:00:00.000
75596,1900-01-01 00:00:00.000
75598,1900-01-01 00:00:00.000
75599,1900-01-01 00:00:00.000
75600,1900-01-01 00:00:00.000
75602,1900-01-01 00:00:00.000
75608,1900-01-01 00:00:00.000
75609,1900-01-01 00:00:00.000
75617,1900-01-01 00:00:00.000
75620,1900-01-01 00:00:00.000
75621,1900-01-01 00:00:00.000
75624,1900-01-01 00:00:00.000
75627,1900-01-01 00:00:00.000
75630,1900-01-01 00:00:00.000
75631,1900-01-01 00:00:00.000
75632,1900-01-01 00:00:00.000
75635,1900-01-01 00:00:00.000
75640,1900-01-01 00:00:00.000
75642,1900-01-01 00:00:00.000
75645,1900-01-01 00:00:00.000
75646,1900-01-01 00:00:00.000
75647,1900-01-01 00:00:00.000
75652,1900-01-01 00:00:00.000
75654,1900-01-01 00:00:00.000
75660,1900-01-01 00:00:00.000
75664,1900-01-01 00:00:00.000
75665,1900-01-01 00:00:00.000
75667,1900-01-01 00:00:00.000
75670,1900-01-01 00:00:00.000
75686,1900-01-01 00:00:00.000
75688,1900-01-01 00:00:00.000
75690,1900-01-01 00:00:00.000
75691,1900-01-01 00:00:00.000
75692,1900-01-01 00:00:00.000
75693,1900-01-01 00:00:00.000
75696,1900-01-01 00:00:00.000
75699,1900-01-01 00:00:00.000
75701,1900-01-01 00:00:00.000
75703,1900-01-01 00:00:00.000
75705,1900-01-01 00:00:00.000
75718,1900-01-01 00:00:00.000
75723,1900-01-01 00:00:00.000
75725,1900-01-01 00:00:00.000
75726,1900-01-01 00:00:00.000
75731,1900-01-01 00:00:00.000
75732,1900-01-01 00:00:00.000
75735,1900-01-01 00:00:00.000
75739,1900-01-01 00:00:00.000
75740,1900-01-01 00:00:00.000
75743,1900-01-01 00:00:00.000
75746,1900-01-01 00:00:00.000
75751,1900-01-01 00:00:00.000
75758,1900-01-01 00:00:00.000
75765,1900-01-01 00:00:00.000
75769,1900-01-01 00:00:00.000
75777,1900-01-01 00:00:00.000
75779,1900-01-01 00:00:00.000
75783,1900-01-01 00:00:00.000
75796,1900-01-01 00:00:00.000
75797,1900-01-01 00:00:00.000
75798,1900-01-01 00:00:00.000
75801,1900-01-01 00:00:00.000
75804,1900-01-01 00:00:00.000
75805,1900-01-01 00:00:00.000
75808,1900-01-01 00:00:00.000
75809,1900-01-01 00:00:00.000
75821,1900-01-01 00:00:00.000
75825,1900-01-01 00:00:00.000
75829,1900-01-01 00:00:00.000
75833,1900-01-01 00:00:00.000
75836,1900-01-01 00:00:00.000
75842,1900-01-01 00:00:00.000
75846,1900-01-01 00:00:00.000
75849,1900-01-01 00:00:00.000
75854,1900-01-01 00:00:00.000
75856,1900-01-01 00:00:00.000
75858,1900-01-01 00:00:00.000
75862,1900-01-01 00:00:00.000
75863,1900-01-01 00:00:00.000
75869,1900-01-01 00:00:00.000
75871,1900-01-01 00:00:00.000
75874,1900-01-01 00:00:00.000
75875,1900-01-01 00:00:00.000
75883,1900-01-01 00:00:00.000
75887,1900-01-01 00:00:00.000
75890,1900-01-01 00:00:00.000
75891,1900-01-01 00:00:00.000
75892,1900-01-01 00:00:00.000
75894,1900-01-01 00:00:00.000
75897,1900-01-01 00:00:00.000
75901,1900-01-01 00:00:00.000
75905,1900-01-01 00:00:00.000
75907,1900-01-01 00:00:00.000
75908,1900-01-01 00:00:00.000
75910,1900-01-01 00:00:00.000
75912,1900-01-01 00:00:00.000
75921,1900-01-01 00:00:00.000
75923,1900-01-01 00:00:00.000
75930,1900-01-01 00:00:00.000
75935,1900-01-01 00:00:00.000
75942,1900-01-01 00:00:00.000
75943,1900-01-01 00:00:00.000
75946,1900-01-01 00:00:00.000
75948,1900-01-01 00:00:00.000
75950,1900-01-01 00:00:00.000
75958,1900-01-01 00:00:00.000
75962,1900-01-01 00:00:00.000
75964,1900-01-01 00:00:00.000
75968,1900-01-01 00:00:00.000
75974,1900-01-01 00:00:00.000
75980,1900-01-01 00:00:00.000
75982,1900-01-01 00:00:00.000
75983,1900-01-01 00:00:00.000
75994,1900-01-01 00:00:00.000
75995,1900-01-01 00:00:00.000
75997,1900-01-01 00:00:00.000
75998,1900-01-01 00:00:00.000
75999,1900-01-01 00:00:00.000
76009,1900-01-01 00:00:00.000
76012,1900-01-01 00:00:00.000
76015,1900-01-01 00:00:00.000
76023,1900-01-01 00:00:00.000
76024,1900-01-01 00:00:00.000
76030,1900-01-01 00:00:00.000
76032,1900-01-01 00:00:00.000
76034,1900-01-01 00:00:00.000
76035,1900-01-01 00:00:00.000
76037,1900-01-01 00:00:00.000
76038,1900-01-01 00:00:00.000
76042,1900-01-01 00:00:00.000
76045,1900-01-01 00:00:00.000
76047,1900-01-01 00:00:00.000
76049,1900-01-01 00:00:00.000
76050,1900-01-01 00:00:00.000
76053,1900-01-01 00:00:00.000
76057,1900-01-01 00:00:00.000
76066,1900-01-01 00:00:00.000
76072,1900-01-01 00:00:00.000
76073,1900-01-01 00:00:00.000
76080,1900-01-01 00:00:00.000
76083,1900-01-01 00:00:00.000
76086,1900-01-01 00:00:00.000
76098,1900-01-01 00:00:00.000
76102,1900-01-01 00:00:00.000
76103,1900-01-01 00:00:00.000
76105,1900-01-01 00:00:00.000
76106,1900-01-01 00:00:00.000
76109,1900-01-01 00:00:00.000
76111,1900-01-01 00:00:00.000
76117,1900-01-01 00:00:00.000
76118,1900-01-01 00:00:00.000
76123,1900-01-01 00:00:00.000
76135,1900-01-01 00:00:00.000
76139,1900-01-01 00:00:00.000
76142,1900-01-01 00:00:00.000
76144,1900-01-01 00:00:00.000
76146,1900-01-01 00:00:00.000
76152,1900-01-01 00:00:00.000
76158,1900-01-01 00:00:00.000
76161,1900-01-01 00:00:00.000
76165,1900-01-01 00:00:00.000
76169,1900-01-01 00:00:00.000
76174,1900-01-01 00:00:00.000
76185,1900-01-01 00:00:00.000
76201,1900-01-01 00:00:00.000
76202,1900-01-01 00:00:00.000
76205,1900-01-01 00:00:00.000
76207,1900-01-01 00:00:00.000
76208,1900-01-01 00:00:00.000
76209,1900-01-01 00:00:00.000
76211,1900-01-01 00:00:00.000
76217,1900-01-01 00:00:00.000
76218,1900-01-01 00:00:00.000
76231,1900-01-01 00:00:00.000
76232,1900-01-01 00:00:00.000
76233,1900-01-01 00:00:00.000
76235,1900-01-01 00:00:00.000
76236,1900-01-01 00:00:00.000
76238,1900-01-01 00:00:00.000
76239,1900-01-01 00:00:00.000
76240,1900-01-01 00:00:00.000
76244,1900-01-01 00:00:00.000
76257,1900-01-01 00:00:00.000
76261,1900-01-01 00:00:00.000
76266,1900-01-01 00:00:00.000
76267,1900-01-01 00:00:00.000
76272,1900-01-01 00:00:00.000
76282,1900-01-01 00:00:00.000
76283,1900-01-01 00:00:00.000
76285,1900-01-01 00:00:00.000
76286,1900-01-01 00:00:00.000
76288,1900-01-01 00:00:00.000
76290,1900-01-01 00:00:00.000
76292,1900-01-01 00:00:00.000
76295,1900-01-01 00:00:00.000
76314,1900-01-01 00:00:00.000
76316,1900-01-01 00:00:00.000
76318,1900-01-01 00:00:00.000
76319,1900-01-01 00:00:00.000
76323,1900-01-01 00:00:00.000
76325,1900-01-01 00:00:00.000
76326,1900-01-01 00:00:00.000
76329,1900-01-01 00:00:00.000
76336,1900-01-01 00:00:00.000
76343,1900-01-01 00:00:00.000
76345,1900-01-01 00:00:00.000
76349,1900-01-01 00:00:00.000
76353,1900-01-01 00:00:00.000
76357,1900-01-01 00:00:00.000
76359,1900-01-01 00:00:00.000
76364,1900-01-01 00:00:00.000
76371,1900-01-01 00:00:00.000
76374,1900-01-01 00:00:00.000
76376,1900-01-01 00:00:00.000
76379,1900-01-01 00:00:00.000
76383,1900-01-01 00:00:00.000
76388,1900-01-01 00:00:00.000
76394,1900-01-01 00:00:00.000
76396,1900-01-01 00:00:00.000
76399,1900-01-01 00:00:00.000
76401,1900-01-01 00:00:00.000
76403,1900-01-01 00:00:00.000
76404,1900-01-01 00:00:00.000
76407,1900-01-01 00:00:00.000
76409,1900-01-01 00:00:00.000
76419,1900-01-01 00:00:00.000
76421,1900-01-01 00:00:00.000
76423,1900-01-01 00:00:00.000
76425,1900-01-01 00:00:00.000
76427,1900-01-01 00:00:00.000
76429,1900-01-01 00:00:00.000
76430,1900-01-01 00:00:00.000
76431,1900-01-01 00:00:00.000
76438,1900-01-01 00:00:00.000
76440,1900-01-01 00:00:00.000
76445,1900-01-01 00:00:00.000
76449,1900-01-01 00:00:00.000
76453,1900-01-01 00:00:00.000
76460,1900-01-01 00:00:00.000
76461,1900-01-01 00:00:00.000
76466,1900-01-01 00:00:00.000
76468,1900-01-01 00:00:00.000
76470,1900-01-01 00:00:00.000
76473,1900-01-01 00:00:00.000
76474,1900-01-01 00:00:00.000
76477,1900-01-01 00:00:00.000
76480,1900-01-01 00:00:00.000
76481,1900-01-01 00:00:00.000
76487,1900-01-01 00:00:00.000
76490,1900-01-01 00:00:00.000
76491,1900-01-01 00:00:00.000
76492,1900-01-01 00:00:00.000
76494,1900-01-01 00:00:00.000
76497,1900-01-01 00:00:00.000
76500,1900-01-01 00:00:00.000
76515,1900-01-01 00:00:00.000
76521,1900-01-01 00:00:00.000
76523,1900-01-01 00:00:00.000
76524,1900-01-01 00:00:00.000
76529,1900-01-01 00:00:00.000
76536,1900-01-01 00:00:00.000
76537,1900-01-01 00:00:00.000
76543,1900-01-01 00:00:00.000
76544,1900-01-01 00:00:00.000
76545,1900-01-01 00:00:00.000
76556,1900-01-01 00:00:00.000
76562,1900-01-01 00:00:00.000
76568,1900-01-01 00:00:00.000
76574,1900-01-01 00:00:00.000
76576,1900-01-01 00:00:00.000
76577,1900-01-01 00:00:00.000
76582,1900-01-01 00:00:00.000
76584,1900-01-01 00:00:00.000
76585,1900-01-01 00:00:00.000
76586,1900-01-01 00:00:00.000
76587,1900-01-01 00:00:00.000
76589,1900-01-01 00:00:00.000
76592,1900-01-01 00:00:00.000
76593,1900-01-01 00:00:00.000
76594,1900-01-01 00:00:00.000
76596,1900-01-01 00:00:00.000
76601,1900-01-01 00:00:00.000
76609,1900-01-01 00:00:00.000
76610,1900-01-01 00:00:00.000
76613,1900-01-01 00:00:00.000
76614,1900-01-01 00:00:00.000
76616,1900-01-01 00:00:00.000
76624,1900-01-01 00:00:00.000
76628,1900-01-01 00:00:00.000
76633,1900-01-01 00:00:00.000
76635,1900-01-01 00:00:00.000
76641,1900-01-01 00:00:00.000
76646,1900-01-01 00:00:00.000
76648,1900-01-01 00:00:00.000
76659,1900-01-01 00:00:00.000
76663,1900-01-01 00:00:00.000
76670,1900-01-01 00:00:00.000
76674,1900-01-01 00:00:00.000
76677,1900-01-01 00:00:00.000
76678,1900-01-01 00:00:00.000
76679,1900-01-01 00:00:00.000
76682,1900-01-01 00:00:00.000
76683,1900-01-01 00:00:00.000
76685,1900-01-01 00:00:00.000
76688,1900-01-01 00:00:00.000
76699,1900-01-01 00:00:00.000
76702,1900-01-01 00:00:00.000
76714,1900-01-01 00:00:00.000
76715,1900-01-01 00:00:00.000
76718,1900-01-01 00:00:00.000
76720,1900-01-01 00:00:00.000
76722,1900-01-01 00:00:00.000
76729,1900-01-01 00:00:00.000
76731,1900-01-01 00:00:00.000
76734,1900-01-01 00:00:00.000
76740,1900-01-01 00:00:00.000
76742,1900-01-01 00:00:00.000
76745,1900-01-01 00:00:00.000
76752,1900-01-01 00:00:00.000
76753,1900-01-01 00:00:00.000
76755,1900-01-01 00:00:00.000
76759,1900-01-01 00:00:00.000
76762,1900-01-01 00:00:00.000
76764,1900-01-01 00:00:00.000
76765,1900-01-01 00:00:00.000
76767,1900-01-01 00:00:00.000
76769,1900-01-01 00:00:00.000
76782,1900-01-01 00:00:00.000
76784,1900-01-01 00:00:00.000
76785,1900-01-01 00:00:00.000
76789,1900-01-01 00:00:00.000
76790,1900-01-01 00:00:00.000
76791,1900-01-01 00:00:00.000
76792,1900-01-01 00:00:00.000
76794,1900-01-01 00:00:00.000
76797,1900-01-01 00:00:00.000
76802,1900-01-01 00:00:00.000
76803,1900-01-01 00:00:00.000
76809,1900-01-01 00:00:00.000
76811,1900-01-01 00:00:00.000
76819,1900-01-01 00:00:00.000
76821,1900-01-01 00:00:00.000
76824,1900-01-01 00:00:00.000
76825,1900-01-01 00:00:00.000
76827,1900-01-01 00:00:00.000
76828,1900-01-01 00:00:00.000
76831,1900-01-01 00:00:00.000
76835,1900-01-01 00:00:00.000
76837,1900-01-01 00:00:00.000
76844,1900-01-01 00:00:00.000
76846,1900-01-01 00:00:00.000
76848,1900-01-01 00:00:00.000
76849,1900-01-01 00:00:00.000
76851,1900-01-01 00:00:00.000
76854,1900-01-01 00:00:00.000
76867,1900-01-01 00:00:00.000
76870,1900-01-01 00:00:00.000
76873,1900-01-01 00:00:00.000
76877,1900-01-01 00:00:00.000
76879,1900-01-01 00:00:00.000
76880,1900-01-01 00:00:00.000
76884,1900-01-01 00:00:00.000
76889,1900-01-01 00:00:00.000
76891,1900-01-01 00:00:00.000
76892,1900-01-01 00:00:00.000
76895,1900-01-01 00:00:00.000
76896,1900-01-01 00:00:00.000
76899,1900-01-01 00:00:00.000
76900,1900-01-01 00:00:00.000
76902,1900-01-01 00:00:00.000
76905,1900-01-01 00:00:00.000
76906,1900-01-01 00:00:00.000
76908,1900-01-01 00:00:00.000
76913,1900-01-01 00:00:00.000
76916,1900-01-01 00:00:00.000
76920,1900-01-01 00:00:00.000
76922,1900-01-01 00:00:00.000
76928,1900-01-01 00:00:00.000
76929,1900-01-01 00:00:00.000
76931,1900-01-01 00:00:00.000
76933,1900-01-01 00:00:00.000
76939,1900-01-01 00:00:00.000
76941,1900-01-01 00:00:00.000
76944,1900-01-01 00:00:00.000
76945,1900-01-01 00:00:00.000
76960,1900-01-01 00:00:00.000
76962,1900-01-01 00:00:00.000
76967,1900-01-01 00:00:00.000
76969,1900-01-01 00:00:00.000
76973,1900-01-01 00:00:00.000
76974,1900-01-01 00:00:00.000
76977,1900-01-01 00:00:00.000
76979,1900-01-01 00:00:00.000
76982,1900-01-01 00:00:00.000
76985,1900-01-01 00:00:00.000
76987,1900-01-01 00:00:00.000
77008,1900-01-01 00:00:00.000
77011,1900-01-01 00:00:00.000
77016,1900-01-01 00:00:00.000
77020,1900-01-01 00:00:00.000
77021,1900-01-01 00:00:00.000
77023,1900-01-01 00:00:00.000
77028,1900-01-01 00:00:00.000
77029,1900-01-01 00:00:00.000
77039,1900-01-01 00:00:00.000
77051,1900-01-01 00:00:00.000
77057,1900-01-01 00:00:00.000
77060,1900-01-01 00:00:00.000
77063,1900-01-01 00:00:00.000
77065,1900-01-01 00:00:00.000
77066,1900-01-01 00:00:00.000
77068,1900-01-01 00:00:00.000
77071,1900-01-01 00:00:00.000
77076,1900-01-01 00:00:00.000
77077,1900-01-01 00:00:00.000
77080,1900-01-01 00:00:00.000
77081,1900-01-01 00:00:00.000
77085,1900-01-01 00:00:00.000
77087,1900-01-01 00:00:00.000
77096,1900-01-01 00:00:00.000
77098,1900-01-01 00:00:00.000
77099,1900-01-01 00:00:00.000
77103,1900-01-01 00:00:00.000
77106,1900-01-01 00:00:00.000
77112,1900-01-01 00:00:00.000
77117,1900-01-01 00:00:00.000
77118,1900-01-01 00:00:00.000
77120,1900-01-01 00:00:00.000
77121,1900-01-01 00:00:00.000
77122,1900-01-01 00:00:00.000
77124,1900-01-01 00:00:00.000
77131,1900-01-01 00:00:00.000
77136,1900-01-01 00:00:00.000
77138,1900-01-01 00:00:00.000
77142,1900-01-01 00:00:00.000
77144,1900-01-01 00:00:00.000
77150,1900-01-01 00:00:00.000
77151,1900-01-01 00:00:00.000
77159,1900-01-01 00:00:00.000
77160,1900-01-01 00:00:00.000
77161,1900-01-01 00:00:00.000
77166,1900-01-01 00:00:00.000
77171,1900-01-01 00:00:00.000
77173,1900-01-01 00:00:00.000
77175,1900-01-01 00:00:00.000
77176,1900-01-01 00:00:00.000
77177,1900-01-01 00:00:00.000
77185,1900-01-01 00:00:00.000
77186,1900-01-01 00:00:00.000
77190,1900-01-01 00:00:00.000
77191,1900-01-01 00:00:00.000
77192,1900-01-01 00:00:00.000
77197,1900-01-01 00:00:00.000
77198,1900-01-01 00:00:00.000
77205,1900-01-01 00:00:00.000
77208,1900-01-01 00:00:00.000
77212,1900-01-01 00:00:00.000
77213,1900-01-01 00:00:00.000
77215,1900-01-01 00:00:00.000
77218,1900-01-01 00:00:00.000
77222,1900-01-01 00:00:00.000
77224,1900-01-01 00:00:00.000
77226,1900-01-01 00:00:00.000
77228,1900-01-01 00:00:00.000
77230,1900-01-01 00:00:00.000
77231,1900-01-01 00:00:00.000
77234,1900-01-01 00:00:00.000
77235,1900-01-01 00:00:00.000
77237,1900-01-01 00:00:00.000
77240,1900-01-01 00:00:00.000
77241,1900-01-01 00:00:00.000
77247,1900-01-01 00:00:00.000
77253,1900-01-01 00:00:00.000
77254,1900-01-01 00:00:00.000
77256,1900-01-01 00:00:00.000
77258,1900-01-01 00:00:00.000
77264,1900-01-01 00:00:00.000
77265,1900-01-01 00:00:00.000
77266,1900-01-01 00:00:00.000
77277,1900-01-01 00:00:00.000
77278,1900-01-01 00:00:00.000
77284,1900-01-01 00:00:00.000
77286,1900-01-01 00:00:00.000
77292,1900-01-01 00:00:00.000
77293,1900-01-01 00:00:00.000
77296,1900-01-01 00:00:00.000
77297,1900-01-01 00:00:00.000
77298,1900-01-01 00:00:00.000
77303,1900-01-01 00:00:00.000
77304,1900-01-01 00:00:00.000
77308,1900-01-01 00:00:00.000
77310,1900-01-01 00:00:00.000
77311,1900-01-01 00:00:00.000
77313,1900-01-01 00:00:00.000
77317,1900-01-01 00:00:00.000
77318,1900-01-01 00:00:00.000
77321,1900-01-01 00:00:00.000
77324,1900-01-01 00:00:00.000
77325,1900-01-01 00:00:00.000
77327,1900-01-01 00:00:00.000
77329,1900-01-01 00:00:00.000
77332,1900-01-01 00:00:00.000
77334,1900-01-01 00:00:00.000
77337,1900-01-01 00:00:00.000
77340,1900-01-01 00:00:00.000
77341,1900-01-01 00:00:00.000
77348,1900-01-01 00:00:00.000
77349,1900-01-01 00:00:00.000
77365,1900-01-01 00:00:00.000
77366,1900-01-01 00:00:00.000
77370,1900-01-01 00:00:00.000
77371,1900-01-01 00:00:00.000
77372,1900-01-01 00:00:00.000
77374,1900-01-01 00:00:00.000
77375,1900-01-01 00:00:00.000
77378,1900-01-01 00:00:00.000
77384,1900-01-01 00:00:00.000
77390,1900-01-01 00:00:00.000
77404,1900-01-01 00:00:00.000
77405,1900-01-01 00:00:00.000
77414,1900-01-01 00:00:00.000
77417,1900-01-01 00:00:00.000
77419,1900-01-01 00:00:00.000
77420,1900-01-01 00:00:00.000
77428,1900-01-01 00:00:00.000
77429,1900-01-01 00:00:00.000
77432,1900-01-01 00:00:00.000
77434,1900-01-01 00:00:00.000
77435,1900-01-01 00:00:00.000
77436,1900-01-01 00:00:00.000
77437,1900-01-01 00:00:00.000
77443,1900-01-01 00:00:00.000
77446,1900-01-01 00:00:00.000
77448,1900-01-01 00:00:00.000
77450,1900-01-01 00:00:00.000
77457,1900-01-01 00:00:00.000
77458,1900-01-01 00:00:00.000
77461,1900-01-01 00:00:00.000
77464,1900-01-01 00:00:00.000
77465,1900-01-01 00:00:00.000
77468,1900-01-01 00:00:00.000
77469,1900-01-01 00:00:00.000
77472,1900-01-01 00:00:00.000
77473,1900-01-01 00:00:00.000
77477,1900-01-01 00:00:00.000
77480,1900-01-01 00:00:00.000
77490,1900-01-01 00:00:00.000
77491,1900-01-01 00:00:00.000
77497,1900-01-01 00:00:00.000
77500,1900-01-01 00:00:00.000
77503,1900-01-01 00:00:00.000
77508,1900-01-01 00:00:00.000
77509,1900-01-01 00:00:00.000
77518,1900-01-01 00:00:00.000
77520,1900-01-01 00:00:00.000
77522,1900-01-01 00:00:00.000
77529,1900-01-01 00:00:00.000
77530,1900-01-01 00:00:00.000
77533,1900-01-01 00:00:00.000
77534,1900-01-01 00:00:00.000
77535,1900-01-01 00:00:00.000
77540,1900-01-01 00:00:00.000
77541,1900-01-01 00:00:00.000
77545,1900-01-01 00:00:00.000
77547,1900-01-01 00:00:00.000
77567,1900-01-01 00:00:00.000
77571,1900-01-01 00:00:00.000
77574,1900-01-01 00:00:00.000
77576,1900-01-01 00:00:00.000
77578,1900-01-01 00:00:00.000
77580,1900-01-01 00:00:00.000
77585,1900-01-01 00:00:00.000
77588,1900-01-01 00:00:00.000
77589,1900-01-01 00:00:00.000
77593,1900-01-01 00:00:00.000
77596,1900-01-01 00:00:00.000
77598,1900-01-01 00:00:00.000
77599,1900-01-01 00:00:00.000
77605,1900-01-01 00:00:00.000
77607,1900-01-01 00:00:00.000
77608,1900-01-01 00:00:00.000
77609,1900-01-01 00:00:00.000
77614,1900-01-01 00:00:00.000
77619,1900-01-01 00:00:00.000
77620,1900-01-01 00:00:00.000
77621,1900-01-01 00:00:00.000
77626,1900-01-01 00:00:00.000
77628,1900-01-01 00:00:00.000
77629,1900-01-01 00:00:00.000
77634,1900-01-01 00:00:00.000
77636,1900-01-01 00:00:00.000
77640,1900-01-01 00:00:00.000
77643,1900-01-01 00:00:00.000
77644,1900-01-01 00:00:00.000
77646,1900-01-01 00:00:00.000
77647,1900-01-01 00:00:00.000
77651,1900-01-01 00:00:00.000
77657,1900-01-01 00:00:00.000
77659,1900-01-01 00:00:00.000
77660,1900-01-01 00:00:00.000
77664,1900-01-01 00:00:00.000
77667,1900-01-01 00:00:00.000
77668,1900-01-01 00:00:00.000
77669,1900-01-01 00:00:00.000
77672,1900-01-01 00:00:00.000
77673,1900-01-01 00:00:00.000
77675,1900-01-01 00:00:00.000
77678,1900-01-01 00:00:00.000
77679,1900-01-01 00:00:00.000
77681,1900-01-01 00:00:00.000
77685,1900-01-01 00:00:00.000
77693,1900-01-01 00:00:00.000
77694,1900-01-01 00:00:00.000
77696,1900-01-01 00:00:00.000
77699,1900-01-01 00:00:00.000
77705,1900-01-01 00:00:00.000
77706,1900-01-01 00:00:00.000
77707,1900-01-01 00:00:00.000
77712,1900-01-01 00:00:00.000
77717,1900-01-01 00:00:00.000
77720,1900-01-01 00:00:00.000
77722,1900-01-01 00:00:00.000
77724,1900-01-01 00:00:00.000
77726,1900-01-01 00:00:00.000
