"user_id","_op","_ts_ms","load_ts"
122168,c,0,1970-01-01 01:00:00.000 +0100
122169,c,0,1970-01-01 01:00:00.000 +0100
122178,c,0,1970-01-01 01:00:00.000 +0100
122182,c,0,1970-01-01 01:00:00.000 +0100
122187,c,0,1970-01-01 01:00:00.000 +0100
122188,c,0,1970-01-01 01:00:00.000 +0100
122189,c,0,1970-01-01 01:00:00.000 +0100
122192,c,0,1970-01-01 01:00:00.000 +0100
122193,c,0,1970-01-01 01:00:00.000 +0100
122201,c,0,1970-01-01 01:00:00.000 +0100
122203,c,0,1970-01-01 01:00:00.000 +0100
122213,c,0,1970-01-01 01:00:00.000 +0100
122215,c,0,1970-01-01 01:00:00.000 +0100
122220,c,0,1970-01-01 01:00:00.000 +0100
122224,c,0,1970-01-01 01:00:00.000 +0100
122225,c,0,1970-01-01 01:00:00.000 +0100
122228,c,0,1970-01-01 01:00:00.000 +0100
122230,c,0,1970-01-01 01:00:00.000 +0100
122233,c,0,1970-01-01 01:00:00.000 +0100
122234,c,0,1970-01-01 01:00:00.000 +0100
122237,c,0,1970-01-01 01:00:00.000 +0100
122245,c,0,1970-01-01 01:00:00.000 +0100
122246,c,0,1970-01-01 01:00:00.000 +0100
122248,c,0,1970-01-01 01:00:00.000 +0100
122252,c,0,1970-01-01 01:00:00.000 +0100
122253,c,0,1970-01-01 01:00:00.000 +0100
122254,c,0,1970-01-01 01:00:00.000 +0100
122258,c,0,1970-01-01 01:00:00.000 +0100
122259,c,0,1970-01-01 01:00:00.000 +0100
122260,c,0,1970-01-01 01:00:00.000 +0100
122268,c,0,1970-01-01 01:00:00.000 +0100
122271,c,0,1970-01-01 01:00:00.000 +0100
122272,c,0,1970-01-01 01:00:00.000 +0100
122276,c,0,1970-01-01 01:00:00.000 +0100
122279,c,0,1970-01-01 01:00:00.000 +0100
122280,c,0,1970-01-01 01:00:00.000 +0100
122286,c,0,1970-01-01 01:00:00.000 +0100
122289,c,0,1970-01-01 01:00:00.000 +0100
122290,c,0,1970-01-01 01:00:00.000 +0100
122291,c,0,1970-01-01 01:00:00.000 +0100
122295,c,0,1970-01-01 01:00:00.000 +0100
122296,c,0,1970-01-01 01:00:00.000 +0100
122298,c,0,1970-01-01 01:00:00.000 +0100
122301,c,0,1970-01-01 01:00:00.000 +0100
122304,c,0,1970-01-01 01:00:00.000 +0100
122307,c,0,1970-01-01 01:00:00.000 +0100
122311,c,0,1970-01-01 01:00:00.000 +0100
122314,c,0,1970-01-01 01:00:00.000 +0100
122324,c,0,1970-01-01 01:00:00.000 +0100
122325,c,0,1970-01-01 01:00:00.000 +0100
122326,c,0,1970-01-01 01:00:00.000 +0100
122329,c,0,1970-01-01 01:00:00.000 +0100
122330,c,0,1970-01-01 01:00:00.000 +0100
122331,c,0,1970-01-01 01:00:00.000 +0100
122332,c,0,1970-01-01 01:00:00.000 +0100
122336,c,0,1970-01-01 01:00:00.000 +0100
122339,c,0,1970-01-01 01:00:00.000 +0100
122341,c,0,1970-01-01 01:00:00.000 +0100
122350,c,0,1970-01-01 01:00:00.000 +0100
122355,c,0,1970-01-01 01:00:00.000 +0100
122359,c,0,1970-01-01 01:00:00.000 +0100
122361,c,0,1970-01-01 01:00:00.000 +0100
122364,c,0,1970-01-01 01:00:00.000 +0100
122366,c,0,1970-01-01 01:00:00.000 +0100
122367,c,0,1970-01-01 01:00:00.000 +0100
122372,c,0,1970-01-01 01:00:00.000 +0100
122376,c,0,1970-01-01 01:00:00.000 +0100
122377,c,0,1970-01-01 01:00:00.000 +0100
122385,c,0,1970-01-01 01:00:00.000 +0100
122390,c,0,1970-01-01 01:00:00.000 +0100
122391,c,0,1970-01-01 01:00:00.000 +0100
122394,c,0,1970-01-01 01:00:00.000 +0100
122395,c,0,1970-01-01 01:00:00.000 +0100
122402,c,0,1970-01-01 01:00:00.000 +0100
122403,c,0,1970-01-01 01:00:00.000 +0100
122404,c,0,1970-01-01 01:00:00.000 +0100
122406,c,0,1970-01-01 01:00:00.000 +0100
122408,c,0,1970-01-01 01:00:00.000 +0100
122410,c,0,1970-01-01 01:00:00.000 +0100
122415,c,0,1970-01-01 01:00:00.000 +0100
122422,c,0,1970-01-01 01:00:00.000 +0100
122425,c,0,1970-01-01 01:00:00.000 +0100
122428,c,0,1970-01-01 01:00:00.000 +0100
122445,c,0,1970-01-01 01:00:00.000 +0100
122449,c,0,1970-01-01 01:00:00.000 +0100
122457,c,0,1970-01-01 01:00:00.000 +0100
122461,c,0,1970-01-01 01:00:00.000 +0100
122467,c,0,1970-01-01 01:00:00.000 +0100
122474,c,0,1970-01-01 01:00:00.000 +0100
122475,c,0,1970-01-01 01:00:00.000 +0100
122476,c,0,1970-01-01 01:00:00.000 +0100
122477,c,0,1970-01-01 01:00:00.000 +0100
122491,c,0,1970-01-01 01:00:00.000 +0100
122496,c,0,1970-01-01 01:00:00.000 +0100
122498,c,0,1970-01-01 01:00:00.000 +0100
122512,c,0,1970-01-01 01:00:00.000 +0100
122513,c,0,1970-01-01 01:00:00.000 +0100
122528,c,0,1970-01-01 01:00:00.000 +0100
122539,c,0,1970-01-01 01:00:00.000 +0100
122543,c,0,1970-01-01 01:00:00.000 +0100
122550,c,0,1970-01-01 01:00:00.000 +0100
122551,c,0,1970-01-01 01:00:00.000 +0100
122552,c,0,1970-01-01 01:00:00.000 +0100
122556,c,0,1970-01-01 01:00:00.000 +0100
122557,c,0,1970-01-01 01:00:00.000 +0100
122562,c,0,1970-01-01 01:00:00.000 +0100
122563,c,0,1970-01-01 01:00:00.000 +0100
122565,c,0,1970-01-01 01:00:00.000 +0100
122569,c,0,1970-01-01 01:00:00.000 +0100
122571,c,0,1970-01-01 01:00:00.000 +0100
122572,c,0,1970-01-01 01:00:00.000 +0100
122576,c,0,1970-01-01 01:00:00.000 +0100
122580,c,0,1970-01-01 01:00:00.000 +0100
122586,c,0,1970-01-01 01:00:00.000 +0100
122590,c,0,1970-01-01 01:00:00.000 +0100
122591,c,0,1970-01-01 01:00:00.000 +0100
122594,c,0,1970-01-01 01:00:00.000 +0100
122596,c,0,1970-01-01 01:00:00.000 +0100
122598,c,0,1970-01-01 01:00:00.000 +0100
122600,c,0,1970-01-01 01:00:00.000 +0100
122602,c,0,1970-01-01 01:00:00.000 +0100
122603,c,0,1970-01-01 01:00:00.000 +0100
122610,c,0,1970-01-01 01:00:00.000 +0100
122615,c,0,1970-01-01 01:00:00.000 +0100
122619,c,0,1970-01-01 01:00:00.000 +0100
122622,c,0,1970-01-01 01:00:00.000 +0100
122623,c,0,1970-01-01 01:00:00.000 +0100
122625,c,0,1970-01-01 01:00:00.000 +0100
122633,c,0,1970-01-01 01:00:00.000 +0100
122634,c,0,1970-01-01 01:00:00.000 +0100
122636,c,0,1970-01-01 01:00:00.000 +0100
122637,c,0,1970-01-01 01:00:00.000 +0100
122639,c,0,1970-01-01 01:00:00.000 +0100
122640,c,0,1970-01-01 01:00:00.000 +0100
122641,c,0,1970-01-01 01:00:00.000 +0100
122643,c,0,1970-01-01 01:00:00.000 +0100
122649,c,0,1970-01-01 01:00:00.000 +0100
122653,c,0,1970-01-01 01:00:00.000 +0100
122655,c,0,1970-01-01 01:00:00.000 +0100
122657,c,0,1970-01-01 01:00:00.000 +0100
122658,c,0,1970-01-01 01:00:00.000 +0100
122670,c,0,1970-01-01 01:00:00.000 +0100
122672,c,0,1970-01-01 01:00:00.000 +0100
122676,c,0,1970-01-01 01:00:00.000 +0100
122678,c,0,1970-01-01 01:00:00.000 +0100
122679,c,0,1970-01-01 01:00:00.000 +0100
122682,c,0,1970-01-01 01:00:00.000 +0100
122683,c,0,1970-01-01 01:00:00.000 +0100
122686,c,0,1970-01-01 01:00:00.000 +0100
122687,c,0,1970-01-01 01:00:00.000 +0100
122689,c,0,1970-01-01 01:00:00.000 +0100
122694,c,0,1970-01-01 01:00:00.000 +0100
122696,c,0,1970-01-01 01:00:00.000 +0100
122700,c,0,1970-01-01 01:00:00.000 +0100
122704,c,0,1970-01-01 01:00:00.000 +0100
122712,c,0,1970-01-01 01:00:00.000 +0100
122720,c,0,1970-01-01 01:00:00.000 +0100
122721,c,0,1970-01-01 01:00:00.000 +0100
122722,c,0,1970-01-01 01:00:00.000 +0100
122723,c,0,1970-01-01 01:00:00.000 +0100
122725,c,0,1970-01-01 01:00:00.000 +0100
122726,c,0,1970-01-01 01:00:00.000 +0100
122728,c,0,1970-01-01 01:00:00.000 +0100
122730,c,0,1970-01-01 01:00:00.000 +0100
122731,c,0,1970-01-01 01:00:00.000 +0100
122732,c,0,1970-01-01 01:00:00.000 +0100
122733,c,0,1970-01-01 01:00:00.000 +0100
122735,c,0,1970-01-01 01:00:00.000 +0100
122737,c,0,1970-01-01 01:00:00.000 +0100
122743,c,0,1970-01-01 01:00:00.000 +0100
122744,c,0,1970-01-01 01:00:00.000 +0100
122747,c,0,1970-01-01 01:00:00.000 +0100
122748,c,0,1970-01-01 01:00:00.000 +0100
122750,c,0,1970-01-01 01:00:00.000 +0100
122751,c,0,1970-01-01 01:00:00.000 +0100
122753,c,0,1970-01-01 01:00:00.000 +0100
122758,c,0,1970-01-01 01:00:00.000 +0100
122761,c,0,1970-01-01 01:00:00.000 +0100
122770,c,0,1970-01-01 01:00:00.000 +0100
122771,c,0,1970-01-01 01:00:00.000 +0100
122772,c,0,1970-01-01 01:00:00.000 +0100
122778,c,0,1970-01-01 01:00:00.000 +0100
122783,c,0,1970-01-01 01:00:00.000 +0100
122784,c,0,1970-01-01 01:00:00.000 +0100
122786,c,0,1970-01-01 01:00:00.000 +0100
122787,c,0,1970-01-01 01:00:00.000 +0100
122788,c,0,1970-01-01 01:00:00.000 +0100
122790,c,0,1970-01-01 01:00:00.000 +0100
122791,c,0,1970-01-01 01:00:00.000 +0100
122793,c,0,1970-01-01 01:00:00.000 +0100
122802,c,0,1970-01-01 01:00:00.000 +0100
122804,c,0,1970-01-01 01:00:00.000 +0100
122806,c,0,1970-01-01 01:00:00.000 +0100
122808,c,0,1970-01-01 01:00:00.000 +0100
122809,c,0,1970-01-01 01:00:00.000 +0100
122811,c,0,1970-01-01 01:00:00.000 +0100
122816,c,0,1970-01-01 01:00:00.000 +0100
122817,c,0,1970-01-01 01:00:00.000 +0100
122818,c,0,1970-01-01 01:00:00.000 +0100
122821,c,0,1970-01-01 01:00:00.000 +0100
122823,c,0,1970-01-01 01:00:00.000 +0100
122825,c,0,1970-01-01 01:00:00.000 +0100
122829,c,0,1970-01-01 01:00:00.000 +0100
122834,c,0,1970-01-01 01:00:00.000 +0100
122835,c,0,1970-01-01 01:00:00.000 +0100
122839,c,0,1970-01-01 01:00:00.000 +0100
122841,c,0,1970-01-01 01:00:00.000 +0100
122842,c,0,1970-01-01 01:00:00.000 +0100
122843,c,0,1970-01-01 01:00:00.000 +0100
122845,c,0,1970-01-01 01:00:00.000 +0100
122849,c,0,1970-01-01 01:00:00.000 +0100
122852,c,0,1970-01-01 01:00:00.000 +0100
122855,c,0,1970-01-01 01:00:00.000 +0100
122863,c,0,1970-01-01 01:00:00.000 +0100
122864,c,0,1970-01-01 01:00:00.000 +0100
122866,c,0,1970-01-01 01:00:00.000 +0100
122872,c,0,1970-01-01 01:00:00.000 +0100
122875,c,0,1970-01-01 01:00:00.000 +0100
122879,c,0,1970-01-01 01:00:00.000 +0100
122880,c,0,1970-01-01 01:00:00.000 +0100
122890,c,0,1970-01-01 01:00:00.000 +0100
122892,c,0,1970-01-01 01:00:00.000 +0100
122904,c,0,1970-01-01 01:00:00.000 +0100
122908,c,0,1970-01-01 01:00:00.000 +0100
122909,c,0,1970-01-01 01:00:00.000 +0100
122910,c,0,1970-01-01 01:00:00.000 +0100
122911,c,0,1970-01-01 01:00:00.000 +0100
122914,c,0,1970-01-01 01:00:00.000 +0100
122922,c,0,1970-01-01 01:00:00.000 +0100
122923,c,0,1970-01-01 01:00:00.000 +0100
122937,c,0,1970-01-01 01:00:00.000 +0100
122941,c,0,1970-01-01 01:00:00.000 +0100
122944,c,0,1970-01-01 01:00:00.000 +0100
122950,c,0,1970-01-01 01:00:00.000 +0100
122959,c,0,1970-01-01 01:00:00.000 +0100
122963,c,0,1970-01-01 01:00:00.000 +0100
122967,c,0,1970-01-01 01:00:00.000 +0100
122973,c,0,1970-01-01 01:00:00.000 +0100
122979,c,0,1970-01-01 01:00:00.000 +0100
122982,c,0,1970-01-01 01:00:00.000 +0100
122983,c,0,1970-01-01 01:00:00.000 +0100
122992,c,0,1970-01-01 01:00:00.000 +0100
122995,c,0,1970-01-01 01:00:00.000 +0100
122998,c,0,1970-01-01 01:00:00.000 +0100
123002,c,0,1970-01-01 01:00:00.000 +0100
123010,c,0,1970-01-01 01:00:00.000 +0100
123014,c,0,1970-01-01 01:00:00.000 +0100
123016,c,0,1970-01-01 01:00:00.000 +0100
123028,c,0,1970-01-01 01:00:00.000 +0100
123031,c,0,1970-01-01 01:00:00.000 +0100
123036,c,0,1970-01-01 01:00:00.000 +0100
123038,c,0,1970-01-01 01:00:00.000 +0100
123039,c,0,1970-01-01 01:00:00.000 +0100
123043,c,0,1970-01-01 01:00:00.000 +0100
123044,c,0,1970-01-01 01:00:00.000 +0100
123055,c,0,1970-01-01 01:00:00.000 +0100
123058,c,0,1970-01-01 01:00:00.000 +0100
123059,c,0,1970-01-01 01:00:00.000 +0100
123063,c,0,1970-01-01 01:00:00.000 +0100
123066,c,0,1970-01-01 01:00:00.000 +0100
123067,c,0,1970-01-01 01:00:00.000 +0100
123068,c,0,1970-01-01 01:00:00.000 +0100
123074,c,0,1970-01-01 01:00:00.000 +0100
123077,c,0,1970-01-01 01:00:00.000 +0100
123083,c,0,1970-01-01 01:00:00.000 +0100
123084,c,0,1970-01-01 01:00:00.000 +0100
123085,c,0,1970-01-01 01:00:00.000 +0100
123089,c,0,1970-01-01 01:00:00.000 +0100
123094,c,0,1970-01-01 01:00:00.000 +0100
123095,c,0,1970-01-01 01:00:00.000 +0100
123112,c,0,1970-01-01 01:00:00.000 +0100
123115,c,0,1970-01-01 01:00:00.000 +0100
123116,c,0,1970-01-01 01:00:00.000 +0100
123118,c,0,1970-01-01 01:00:00.000 +0100
123121,c,0,1970-01-01 01:00:00.000 +0100
123126,c,0,1970-01-01 01:00:00.000 +0100
123127,c,0,1970-01-01 01:00:00.000 +0100
123128,c,0,1970-01-01 01:00:00.000 +0100
123129,c,0,1970-01-01 01:00:00.000 +0100
123132,c,0,1970-01-01 01:00:00.000 +0100
123135,c,0,1970-01-01 01:00:00.000 +0100
123143,c,0,1970-01-01 01:00:00.000 +0100
123150,c,0,1970-01-01 01:00:00.000 +0100
123151,c,0,1970-01-01 01:00:00.000 +0100
123160,c,0,1970-01-01 01:00:00.000 +0100
123161,c,0,1970-01-01 01:00:00.000 +0100
123165,c,0,1970-01-01 01:00:00.000 +0100
123169,c,0,1970-01-01 01:00:00.000 +0100
123170,c,0,1970-01-01 01:00:00.000 +0100
123171,c,0,1970-01-01 01:00:00.000 +0100
123173,c,0,1970-01-01 01:00:00.000 +0100
123177,c,0,1970-01-01 01:00:00.000 +0100
123181,c,0,1970-01-01 01:00:00.000 +0100
123183,c,0,1970-01-01 01:00:00.000 +0100
123189,c,0,1970-01-01 01:00:00.000 +0100
123193,c,0,1970-01-01 01:00:00.000 +0100
123198,c,0,1970-01-01 01:00:00.000 +0100
123200,c,0,1970-01-01 01:00:00.000 +0100
123206,c,0,1970-01-01 01:00:00.000 +0100
123208,c,0,1970-01-01 01:00:00.000 +0100
123212,c,0,1970-01-01 01:00:00.000 +0100
123217,c,0,1970-01-01 01:00:00.000 +0100
123218,c,0,1970-01-01 01:00:00.000 +0100
123219,c,0,1970-01-01 01:00:00.000 +0100
123220,c,0,1970-01-01 01:00:00.000 +0100
123226,c,0,1970-01-01 01:00:00.000 +0100
123231,c,0,1970-01-01 01:00:00.000 +0100
123233,c,0,1970-01-01 01:00:00.000 +0100
123234,c,0,1970-01-01 01:00:00.000 +0100
123236,c,0,1970-01-01 01:00:00.000 +0100
123237,c,0,1970-01-01 01:00:00.000 +0100
123239,c,0,1970-01-01 01:00:00.000 +0100
123245,c,0,1970-01-01 01:00:00.000 +0100
123247,c,0,1970-01-01 01:00:00.000 +0100
123248,c,0,1970-01-01 01:00:00.000 +0100
123256,c,0,1970-01-01 01:00:00.000 +0100
123259,c,0,1970-01-01 01:00:00.000 +0100
123263,c,0,1970-01-01 01:00:00.000 +0100
123264,c,0,1970-01-01 01:00:00.000 +0100
123266,c,0,1970-01-01 01:00:00.000 +0100
123267,c,0,1970-01-01 01:00:00.000 +0100
123268,c,0,1970-01-01 01:00:00.000 +0100
123269,c,0,1970-01-01 01:00:00.000 +0100
123270,c,0,1970-01-01 01:00:00.000 +0100
123273,c,0,1970-01-01 01:00:00.000 +0100
123274,c,0,1970-01-01 01:00:00.000 +0100
123276,c,0,1970-01-01 01:00:00.000 +0100
123281,c,0,1970-01-01 01:00:00.000 +0100
123283,c,0,1970-01-01 01:00:00.000 +0100
123285,c,0,1970-01-01 01:00:00.000 +0100
123287,c,0,1970-01-01 01:00:00.000 +0100
123294,c,0,1970-01-01 01:00:00.000 +0100
123297,c,0,1970-01-01 01:00:00.000 +0100
123304,c,0,1970-01-01 01:00:00.000 +0100
123308,c,0,1970-01-01 01:00:00.000 +0100
123312,c,0,1970-01-01 01:00:00.000 +0100
123314,c,0,1970-01-01 01:00:00.000 +0100
123319,c,0,1970-01-01 01:00:00.000 +0100
123320,c,0,1970-01-01 01:00:00.000 +0100
123322,c,0,1970-01-01 01:00:00.000 +0100
123323,c,0,1970-01-01 01:00:00.000 +0100
123325,c,0,1970-01-01 01:00:00.000 +0100
123326,c,0,1970-01-01 01:00:00.000 +0100
123327,c,0,1970-01-01 01:00:00.000 +0100
123329,c,0,1970-01-01 01:00:00.000 +0100
123331,c,0,1970-01-01 01:00:00.000 +0100
123333,c,0,1970-01-01 01:00:00.000 +0100
123334,c,0,1970-01-01 01:00:00.000 +0100
123337,c,0,1970-01-01 01:00:00.000 +0100
123338,c,0,1970-01-01 01:00:00.000 +0100
123340,c,0,1970-01-01 01:00:00.000 +0100
123343,c,0,1970-01-01 01:00:00.000 +0100
123348,c,0,1970-01-01 01:00:00.000 +0100
123357,c,0,1970-01-01 01:00:00.000 +0100
123366,c,0,1970-01-01 01:00:00.000 +0100
123379,c,0,1970-01-01 01:00:00.000 +0100
123382,c,0,1970-01-01 01:00:00.000 +0100
123390,c,0,1970-01-01 01:00:00.000 +0100
123392,c,0,1970-01-01 01:00:00.000 +0100
123394,c,0,1970-01-01 01:00:00.000 +0100
123400,c,0,1970-01-01 01:00:00.000 +0100
123404,c,0,1970-01-01 01:00:00.000 +0100
123408,c,0,1970-01-01 01:00:00.000 +0100
123409,c,0,1970-01-01 01:00:00.000 +0100
123413,c,0,1970-01-01 01:00:00.000 +0100
123435,c,0,1970-01-01 01:00:00.000 +0100
123438,c,0,1970-01-01 01:00:00.000 +0100
123440,c,0,1970-01-01 01:00:00.000 +0100
123444,c,0,1970-01-01 01:00:00.000 +0100
123446,c,0,1970-01-01 01:00:00.000 +0100
123447,c,0,1970-01-01 01:00:00.000 +0100
123448,c,0,1970-01-01 01:00:00.000 +0100
123450,c,0,1970-01-01 01:00:00.000 +0100
123453,c,0,1970-01-01 01:00:00.000 +0100
123459,c,0,1970-01-01 01:00:00.000 +0100
123460,c,0,1970-01-01 01:00:00.000 +0100
123462,c,0,1970-01-01 01:00:00.000 +0100
123464,c,0,1970-01-01 01:00:00.000 +0100
123465,c,0,1970-01-01 01:00:00.000 +0100
123470,c,0,1970-01-01 01:00:00.000 +0100
123473,c,0,1970-01-01 01:00:00.000 +0100
123474,c,0,1970-01-01 01:00:00.000 +0100
123478,c,0,1970-01-01 01:00:00.000 +0100
123482,c,0,1970-01-01 01:00:00.000 +0100
123485,c,0,1970-01-01 01:00:00.000 +0100
123488,c,0,1970-01-01 01:00:00.000 +0100
123491,c,0,1970-01-01 01:00:00.000 +0100
123492,c,0,1970-01-01 01:00:00.000 +0100
123495,c,0,1970-01-01 01:00:00.000 +0100
123496,c,0,1970-01-01 01:00:00.000 +0100
123498,c,0,1970-01-01 01:00:00.000 +0100
123499,c,0,1970-01-01 01:00:00.000 +0100
123501,c,0,1970-01-01 01:00:00.000 +0100
123502,c,0,1970-01-01 01:00:00.000 +0100
123506,c,0,1970-01-01 01:00:00.000 +0100
123510,c,0,1970-01-01 01:00:00.000 +0100
123515,c,0,1970-01-01 01:00:00.000 +0100
123520,c,0,1970-01-01 01:00:00.000 +0100
123523,c,0,1970-01-01 01:00:00.000 +0100
123528,c,0,1970-01-01 01:00:00.000 +0100
123530,c,0,1970-01-01 01:00:00.000 +0100
123531,c,0,1970-01-01 01:00:00.000 +0100
123532,c,0,1970-01-01 01:00:00.000 +0100
123539,c,0,1970-01-01 01:00:00.000 +0100
123541,c,0,1970-01-01 01:00:00.000 +0100
123544,c,0,1970-01-01 01:00:00.000 +0100
123546,c,0,1970-01-01 01:00:00.000 +0100
123550,c,0,1970-01-01 01:00:00.000 +0100
123551,c,0,1970-01-01 01:00:00.000 +0100
123560,c,0,1970-01-01 01:00:00.000 +0100
123563,c,0,1970-01-01 01:00:00.000 +0100
123565,c,0,1970-01-01 01:00:00.000 +0100
123566,c,0,1970-01-01 01:00:00.000 +0100
123569,c,0,1970-01-01 01:00:00.000 +0100
123577,c,0,1970-01-01 01:00:00.000 +0100
123578,c,0,1970-01-01 01:00:00.000 +0100
123579,c,0,1970-01-01 01:00:00.000 +0100
123583,c,0,1970-01-01 01:00:00.000 +0100
123586,c,0,1970-01-01 01:00:00.000 +0100
123595,c,0,1970-01-01 01:00:00.000 +0100
123597,c,0,1970-01-01 01:00:00.000 +0100
123599,c,0,1970-01-01 01:00:00.000 +0100
123601,c,0,1970-01-01 01:00:00.000 +0100
123605,c,0,1970-01-01 01:00:00.000 +0100
123611,c,0,1970-01-01 01:00:00.000 +0100
123616,c,0,1970-01-01 01:00:00.000 +0100
123620,c,0,1970-01-01 01:00:00.000 +0100
123622,c,0,1970-01-01 01:00:00.000 +0100
123623,c,0,1970-01-01 01:00:00.000 +0100
123626,c,0,1970-01-01 01:00:00.000 +0100
123629,c,0,1970-01-01 01:00:00.000 +0100
123635,c,0,1970-01-01 01:00:00.000 +0100
123641,c,0,1970-01-01 01:00:00.000 +0100
123643,c,0,1970-01-01 01:00:00.000 +0100
123647,c,0,1970-01-01 01:00:00.000 +0100
123649,c,0,1970-01-01 01:00:00.000 +0100
123650,c,0,1970-01-01 01:00:00.000 +0100
123651,c,0,1970-01-01 01:00:00.000 +0100
123652,c,0,1970-01-01 01:00:00.000 +0100
123656,c,0,1970-01-01 01:00:00.000 +0100
123658,c,0,1970-01-01 01:00:00.000 +0100
123662,c,0,1970-01-01 01:00:00.000 +0100
123666,c,0,1970-01-01 01:00:00.000 +0100
123669,c,0,1970-01-01 01:00:00.000 +0100
123691,c,0,1970-01-01 01:00:00.000 +0100
123694,c,0,1970-01-01 01:00:00.000 +0100
123703,c,0,1970-01-01 01:00:00.000 +0100
123705,c,0,1970-01-01 01:00:00.000 +0100
123707,c,0,1970-01-01 01:00:00.000 +0100
123715,c,0,1970-01-01 01:00:00.000 +0100
123718,c,0,1970-01-01 01:00:00.000 +0100
123722,c,0,1970-01-01 01:00:00.000 +0100
123723,c,0,1970-01-01 01:00:00.000 +0100
123725,c,0,1970-01-01 01:00:00.000 +0100
123727,c,0,1970-01-01 01:00:00.000 +0100
123732,c,0,1970-01-01 01:00:00.000 +0100
123733,c,0,1970-01-01 01:00:00.000 +0100
123740,c,0,1970-01-01 01:00:00.000 +0100
123744,c,0,1970-01-01 01:00:00.000 +0100
123745,c,0,1970-01-01 01:00:00.000 +0100
123746,c,0,1970-01-01 01:00:00.000 +0100
123747,c,0,1970-01-01 01:00:00.000 +0100
123750,c,0,1970-01-01 01:00:00.000 +0100
123751,c,0,1970-01-01 01:00:00.000 +0100
123752,c,0,1970-01-01 01:00:00.000 +0100
123753,c,0,1970-01-01 01:00:00.000 +0100
123754,c,0,1970-01-01 01:00:00.000 +0100
123756,c,0,1970-01-01 01:00:00.000 +0100
123757,c,0,1970-01-01 01:00:00.000 +0100
123764,c,0,1970-01-01 01:00:00.000 +0100
123765,c,0,1970-01-01 01:00:00.000 +0100
123766,c,0,1970-01-01 01:00:00.000 +0100
123768,c,0,1970-01-01 01:00:00.000 +0100
123769,c,0,1970-01-01 01:00:00.000 +0100
123772,c,0,1970-01-01 01:00:00.000 +0100
123776,c,0,1970-01-01 01:00:00.000 +0100
123780,c,0,1970-01-01 01:00:00.000 +0100
123783,c,0,1970-01-01 01:00:00.000 +0100
123785,c,0,1970-01-01 01:00:00.000 +0100
123790,c,0,1970-01-01 01:00:00.000 +0100
123792,c,0,1970-01-01 01:00:00.000 +0100
123797,c,0,1970-01-01 01:00:00.000 +0100
123803,c,0,1970-01-01 01:00:00.000 +0100
123804,c,0,1970-01-01 01:00:00.000 +0100
123819,c,0,1970-01-01 01:00:00.000 +0100
123821,c,0,1970-01-01 01:00:00.000 +0100
123826,c,0,1970-01-01 01:00:00.000 +0100
123827,c,0,1970-01-01 01:00:00.000 +0100
123831,c,0,1970-01-01 01:00:00.000 +0100
123832,c,0,1970-01-01 01:00:00.000 +0100
123833,c,0,1970-01-01 01:00:00.000 +0100
123838,c,0,1970-01-01 01:00:00.000 +0100
123840,c,0,1970-01-01 01:00:00.000 +0100
123844,c,0,1970-01-01 01:00:00.000 +0100
123848,c,0,1970-01-01 01:00:00.000 +0100
123851,c,0,1970-01-01 01:00:00.000 +0100
123865,c,0,1970-01-01 01:00:00.000 +0100
123869,c,0,1970-01-01 01:00:00.000 +0100
123873,c,0,1970-01-01 01:00:00.000 +0100
123877,c,0,1970-01-01 01:00:00.000 +0100
123890,c,0,1970-01-01 01:00:00.000 +0100
123895,c,0,1970-01-01 01:00:00.000 +0100
123898,c,0,1970-01-01 01:00:00.000 +0100
123901,c,0,1970-01-01 01:00:00.000 +0100
123902,c,0,1970-01-01 01:00:00.000 +0100
123906,c,0,1970-01-01 01:00:00.000 +0100
123908,c,0,1970-01-01 01:00:00.000 +0100
123910,c,0,1970-01-01 01:00:00.000 +0100
123911,c,0,1970-01-01 01:00:00.000 +0100
123912,c,0,1970-01-01 01:00:00.000 +0100
123913,c,0,1970-01-01 01:00:00.000 +0100
123917,c,0,1970-01-01 01:00:00.000 +0100
123922,c,0,1970-01-01 01:00:00.000 +0100
123928,c,0,1970-01-01 01:00:00.000 +0100
123929,c,0,1970-01-01 01:00:00.000 +0100
123936,c,0,1970-01-01 01:00:00.000 +0100
123940,c,0,1970-01-01 01:00:00.000 +0100
123943,c,0,1970-01-01 01:00:00.000 +0100
123944,c,0,1970-01-01 01:00:00.000 +0100
123946,c,0,1970-01-01 01:00:00.000 +0100
123947,c,0,1970-01-01 01:00:00.000 +0100
123952,c,0,1970-01-01 01:00:00.000 +0100
123954,c,0,1970-01-01 01:00:00.000 +0100
123958,c,0,1970-01-01 01:00:00.000 +0100
123962,c,0,1970-01-01 01:00:00.000 +0100
123970,c,0,1970-01-01 01:00:00.000 +0100
123974,c,0,1970-01-01 01:00:00.000 +0100
123981,c,0,1970-01-01 01:00:00.000 +0100
123982,c,0,1970-01-01 01:00:00.000 +0100
123989,c,0,1970-01-01 01:00:00.000 +0100
123991,c,0,1970-01-01 01:00:00.000 +0100
123994,c,0,1970-01-01 01:00:00.000 +0100
123999,c,0,1970-01-01 01:00:00.000 +0100
124003,c,0,1970-01-01 01:00:00.000 +0100
124012,c,0,1970-01-01 01:00:00.000 +0100
124016,c,0,1970-01-01 01:00:00.000 +0100
124018,c,0,1970-01-01 01:00:00.000 +0100
